Regional;Distrito;Centros;Sector;Nivel;Coordenadas Latitud;Coordenadas Longitud;Matricula;Planta Fisica;Provincia;Municipio;Año
06 - LA VEGA;0606 - MOCA;01461 - LUIS RAMON GOMEZ LIZARDO;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.3638,-7;0.4876;136;09012719 - LUIS RAMON GOMEZ LIZARDO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01462 - MANUEL ANTONIO RODRIGUEZ MERCEDES;PÚBLICO;INICIAL - PRIMARIO;19.367844,;-70.498748;46;09012917 - MANUEL ANTONIO RODRIGUEZ MERCEDES;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01463 - OLIVERIO ESPAILLAT HERNANDEZ;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.376501,;-70.498512;183;09013016 - OLIVERIO ESPAILLAT HERNANDEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01464 - PROF. CAROLINA ANTONIA ROJAS;PÚBLICO;INICIAL - PRIMARIO;19.381283,;-70.513712;168;09013110 - PROF. CAROLINA ANTONIA ROJAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01465 - JOSE RODRIGUEZ BENCOSME;PÚBLICO;INICIAL - PRIMARIO;19.351874,;-70.506927;28;09013214 - JOSE RODRIGUEZ BENCOSME;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01466 - JUAN PABLO SANCHEZ GARCIA;PÚBLICO;INICIAL - PRIMARIO;19.344889,;-70.496509;131;09013318 - JUAN PABLO SANCHEZ GARCIA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01467 - ISABEL LA CATOLICA;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.341669,;-70.484302;372;09013821 - ISABEL LA CATOLICA;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;01468 - PROF. JOSEFA DEL CARMEN LIRIANO;PÚBLICO;INICIAL - PRIMARIO;19.326489,;-70.481463;211;09014219 - PROF. JOSEFA DEL CARMEN LIRIANO;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;01469 - MIGUEL ANGEL BRACHE MOLINA;PÚBLICO;INICIAL - PRIMARIO;19.371196,;-70.464739;129;09014417 - MIGUEL ANGEL BRACHE MOLINA;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;01470 - PROF. ANTONIA MARIA ALMANZAR SANTOS;PÚBLICO;INICIAL - PRIMARIO;19.347997,;-70.463172;130;09014511 - PROF. ANTONIA MARIA ALMANZAR SANTOS;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;01549 - ONESIMO POLANCO;PÚBLICO;INICIAL - PRIMARIO;19.4488,-7;0.5706;78;09027418 - ONESIMO POLANCO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01550 - ISABEL MARIA CORONA;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.389986,;-70.547426;455;09027813 - ISABEL MARIA CORONA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01552 - LORENZO CONFESOR HICIANO GUZMAN;PÚBLICO;INICIAL - PRIMARIO;19.407610,;-70.495872;154;09028812 - LORENZO CONFESOR HICIANO GUZMAN;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01559 - ENEMENCIO ROSARIO;PÚBLICO;INICIAL - PRIMARIO;19.346442,;-70.511967;50;09029910 - ENEMENCIO  ROSARIO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01560 - PEDRO ANTONIO GARCIA RUIZ;PÚBLICO;INICIAL - PRIMARIO;19.3729,-7;0.4876;46;09030918 - PEDRO ANTONIO GARCIA RUIZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01565 - LA NUEVA ESPERANZA;PÚBLICO;INICIAL - PRIMARIO;19.434811,;-70.468612;23;09031719 - LA NUEVA ESPERANZA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01568 - PADRE CIPRIANO IBANEZ HENRIQUEZ;PÚBLICO;INICIAL - PRIMARIO;19.394406,;-70.537515;529;09033212 - PADRE CIPRIANO IBANEZ HENRIQUEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;01838 - VICTOR MANUEL JOAQUIN CASTILLO;PÚBLICO;INICIAL - PRIMARIO;19.3495,-7;0.5209;27;13014710 - VICTOR MANUEL JOAQUIN CASTILLO;LA VEGA;LA VEGA;20232024
06 - LA VEGA;0606 - MOCA;01840 - JABABA LA VEGA;PÚBLICO;INICIAL - PRIMARIO;19.327240,;-70.498712;27;13015017 - JABABA LA VEGA;LA VEGA;LA VEGA;20232024
06 - LA VEGA;0606 - MOCA;06773 - ESCUELA SALESIANA DON BOSCO;PÚBLICO;INICIAL - PRIMARIO;19.391771,;-70.524808;402;09000411 - SALESIANO DON BOSCO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06774 - ADVENTISTA SALVADOR ALVAREZ;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.383489,;-70.487071;325;09000515 - ADVENTISTA SALVADOR ALVAREZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06775 - ADVENTISTA MAXIMO GOMEZ;PRIVADO;INICIAL - PRIMARIO;19.397036,;-70.519661;79;09000817 - ADVENTISTA MAXIMO GOMEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06777 - NUEVO RENACER;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.429796,;-70.496822;1082;09001114 - NUEVO RENACER;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06778 - PORFIRIO MORALES;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.395601,;-70.525659;836;09001218 - PORFIRIO MORALES;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06780 - JUAN CRISOSTOMO ESTRELLA;PÚBLICO;ADULTOS;19.396622,;-70.520906;112;09019810 - ELADIO PEÑA DE LA ROSA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06782 - RADIO SANTA MARIA - JUAN CRISOSTOMO ESTRELLA;SEMIOFICIAL;ADULTOS;19.396622,;-70.520906;14;09019810 - ELADIO PEÑA DE LA ROSA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06786 - VALENTIN MICHEL;PÚBLICO;ADULTOS;19.394795,;-70.531562;227;09002320 - VALENTIN MICHEL;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06787 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;PÚBLICO;SECUNDARIO;19.394289,;-70.522065;570;09002619 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06788 - EDUCARE;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.393526,;-70.523146;577;09002713 - EDUCARE;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06789 - ELADIO PEÑA DE LA ROSA;PÚBLICO;SECUNDARIO;19.396622,;-70.520906;598;09019810 - ELADIO PEÑA DE LA ROSA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06790 - FRANCISCO GUZMAN COMPRES;PÚBLICO;ADULTOS;19.394289,;-70.522065;317;09002619 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06791 - FRANCISCO GUZMAN COMPRES;PÚBLICO;ADULTOS;19.394289,;-70.522065;137;09002619 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06793 - NUESTRA SENORA DEL CARMEN;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.343045,;-70.483999;95;09003218 - NUESTRA SEÑORA DEL CARMEN DE CAYETANO GERMOSEN;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;06795 - JUAN PABLO DUARTE;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.396771,;-70.527691;384;09003614 - JUAN PABLO DUARTE;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06796 - BETHEL;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.393075,;-70.526928;120;09003812 - EVANGELICO BETHEL DE MOCA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06797 - CENTRO EDUCATIVO MARIA AUXILIADORA (FMA SALESIANAS);PÚBLICO;INICIAL - PRIMARIO;19.392743,;-70.52532;404;09003916 - MARIA AUXILIADORA (FMA SALESIANAS);ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06798 - ESCUELA NACIONAL DE SORDOS - MOCA;PÚBLICO;INICIAL - PRIMARIO;19.392262,;-70.530481;102;09004817 - ESCUELA NACIONAL DE SORDOS - MOCA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06800 - ALTAGRACIA HERRERA;PÚBLICO;SECUNDARIO;19.4367,-7;0.5863;258;09005312 - ALTAGRACIA HERRERA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06801 - PROF. FABIA DOLORES CACERES VERAS;PÚBLICO;SECUNDARIO;19.372541,;-70.592471;283;09018994 - PROF. FABIA DOLORES CACERES VERAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06802 - FRANCISCO ANTONIO CASTILLO SALCEDO;PÚBLICO;SECUNDARIO;19.359507,;-70.581085;282;09016091 - FRANCISCO ANTONIO CASTILLO SALCEDO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06803 - PABLO ALBA FLORES;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.379378,;-70.577213;216;09007416 - PABLO ALBA FLORES;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06804 - AURORA TAVAREZ BELLIARD;PÚBLICO;SECUNDARIO;19.432560,;-70.496358;422;09008015 - AURORA TAVAREZ BELLIARD;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06805 - LUIS RAMON BENCOSME;PÚBLICO;SECUNDARIO;19.423697,;-70.47664;289;09009416 - LUIS RAMON BENCOSME;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06806 - DR. JULIO JAIME JULIA;PÚBLICO;SECUNDARIO;19.416266,;-70.459142;389;09013322 - DR. JULIO JAIME JULIA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06810 - ROSARIO JAQUEZ PEÑA;PÚBLICO;ADULTOS;19.347746,;-70.482028;52;09033113 - PROF. MARIA ALTAGRACIA HOLGUIN MORA;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;06842 - SALOME UREÑA DE MOCA;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.397015,;-70.515317;647;09028515 - SALOME UREÑA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06852 - CENTRO DE ESTUDIOS QUISQUEYA;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.397274,;-70.534378;157;09030410 - QUISQUEYA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06853 - GENESIS GRACIELA;PRIVADO;INICIAL - PRIMARIO;19.389372,;-70.523428;55;09030611 - GENESIS GRACIELA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06854 - CENTRO EDUCATIVO CARRUSEL;PRIVADO;INICIAL - PRIMARIO;19.387244,;-70.532314;133;09030710 - CARRUSEL;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06859 - PEDAGOGICO CREANDO;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.394612,;-70.517576;467;09032510 - PEDAGOGICO CREANDO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06860 - INFANTIL LOS PEKES DE MOCA;PRIVADO;INICIAL - PRIMARIO;19.39041,-;70.517825;151;09032619 - LOS PECKES;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06861 - DIVINO NIÑO;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.415261,;-70.51303;163;09032718 - DIVINO NIÑO DE MOCA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06862 - POLITECNICO PROF. MARIA ALTAGRACIA HOLGUIN MORA;PÚBLICO;SECUNDARIO;19.347746,;-70.482028;603;09033113 - PROF. MARIA ALTAGRACIA HOLGUIN MORA;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;06864 - POLITECNICO EL AVE MARIA;PÚBLICO;SECUNDARIO;19.3685,-7;0.5356;406;09033411 - POLITECNICO EL AVE MARIA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06865 - ORGANIZACION Y METODO;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.387655,;-70.530108;439;09033510 - ORGANIZACION Y METODO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;06866 - CENTRO ALTERNATIVO DE EDUCACION CEADE;PRIVADO;INICIAL - PRIMARIO;19.323001,;-70.480308;71;09022835 - CENTRO ALTERNATIVO DE EDUCACION CEADE;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0606 - MOCA;06868 - COLEGIO SEMI-INTERNO SPINIANO;PRIVADO;INICIAL - PRIMARIO - SECUNDARIO;19.394980,;-70.522945;491;09014695 - COLEGIO SEMI-INTERNO SPINIANO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;10480 - PROF. ANGUSTIA PEREZ ROSARIO;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.368562,;-70.561658;167;09009916 - PROF. ANGUSTIA PEREZ ROSARIO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;11029 - CENTRO DE CORRECCION Y REHABILITACION LA ISLETA;PÚBLICO;ADULTOS;19.356680,;-70.533325;136;13011929 - CENTRO DE CORRECCION Y REHABILITACION LA ISLETA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;12623 - PSEISS DON RAFAEL RAMOS;PÚBLICO;INICIAL;19.391903,;-70.530366;177;09011228 - PSEISS DON RAFAEL RAMOS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;13210 - ELADIO PEÑA DE LA ROSA;PÚBLICO;ADULTOS;19.394289,;-70.522065;245;09002619 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;13212 - FRANCISCO GUZMAN COMPRES;PÚBLICO;ADULTOS;19.394289,;-70.522065;380;09002619 - CENTRO EDUCATIVO EN ARTES DOMINGO FAUSTINO SARMIENTO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;13368 - PROF. CANDIDA SILVIA SANTIAGO;PÚBLICO;SECUNDARIO;19.40084,-;70.561677;188;09010813 - PROF. CANDIDA SILVIA SANTIAGO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;13370 - POLITECNICO JOSE ANTONIO CASTILLO FERREIRAS;PÚBLICO;SECUNDARIO;19.440245,;-70.52851;464;09018116 - POLITECNICO JOSE ANTONIO CASTILLO FERREIRAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;13880 - SERVICIO DE EDUCACION  Y PSICOLOGIA (SEDESIC);PRIVADO;INICIAL - PRIMARIO;19.401718,;-70.519157;152;09010002 - SERVICIOS DE EDUCACION Y PSICOLOGIA SEDESIC;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;14051 - POLITECNICO PROF. ANDRES FRANCISCO LOPEZ CRUZ;PÚBLICO;SECUNDARIO;19.387632,;-70.539712;991;09010925 - POLITECNICO PROF. ANDRES FRANCISCO LOPEZ CRUZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;14296 - MARIA MERCEDES RODRIGUEZ VERAS;PÚBLICO;ADULTOS;19.422774,;-70.47526;387;09009114 - MARIA MERCEDES RODRIGUEZ VERAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;14299 - PROF. MARIA FACUNDA GUZMAN  BENCOSME;PÚBLICO;INICIAL - PRIMARIO;19.414495,;-70.531205;455;09014016 - PROF. MARIA FACUNDA GUZMAN  BENCOSME;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;14430 - AQUILINA DE JESUS OVALLES FERNANDEZ;PÚBLICO;ADULTOS;19.372541,;-70.592471;213;09018994 - PROF. FABIA DOLORES CACERES VERAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;14658 - PROF. JUANA ALTAGRACIA CALDERON MARTINEZ;PÚBLICO;SECUNDARIO;19.421631,;-70.487376;358;09011125 - PROF. JUANA ALTAGRACIA CALDERON MARTINEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15008 - FRANCISCO ANTONIO ARIAS MOLINA;PÚBLICO;SECUNDARIO;19.396864,;-70.530142;455;09015793 - FRANCISCO ANTONIO ARIAS MOLINA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15231 - CAIPI - LAS FLORES MOCA;PÚBLICO;INICIAL;19.400535,;-70.517962;270;09018143 - CAIPI - LAS FLORES;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15234 - ANTONIO RAMON TAVERAS LOPEZ;PÚBLICO;SECUNDARIO;19.423096,;-70.562525;108;09010634 - ANTONIO RAMON TAVERAS LOPEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15237 - ANA ANTONIA TORRES PEREZ;PÚBLICO;SECUNDARIO;19.389776,;-70.479005;203;09016559 - ANA ANTONIA TORRES PEREZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15238 - CAIPI-RAYITO AZUL;PÚBLICO;INICIAL;19.389041,;-70.535476;266;09013280 - CAIPI-RAYITO AZUL;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15239 - CAIPI - LOS LOPEZ MOCA;PÚBLICO;INICIAL;19.395801,;-70.538008;244;09014762 - CAIPI - LOS LOPEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15276 - POLITECNICO SALESIANO ARQUIDES CALDERON;PÚBLICO;SECUNDARIO;19.399714,;-70.525639;821;13043684 - POLITECNICO SALESIANO ARQUIDES CALDERON;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15499 - CENTRO DE CORRECCION Y REHABILITACION LA ISLETA;PÚBLICO;ADULTOS;19.356680,;-70.533325;57;13011929 - CENTRO DE CORRECCION Y REHABILITACION LA ISLETA;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15663 - POLITECNICO MARIA AUXILIADORA, (FMA SALESIANAS);PÚBLICO;SECUNDARIO;19.392743,;-70.52532;302;09003916 - MARIA AUXILIADORA (FMA SALESIANAS);ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15664 - AQUILINA DE JESUS OVALLES FERNANDEZ;PÚBLICO;ADULTOS;19.371440,;-70.59273;9;09006817 - AQUILINA DE JESUS OVALLES FERNANDEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15665 - MARIA MERCEDES RODRIGUEZ VERAS;PÚBLICO;ADULTOS;19.422774,;-70.47526;42;09009114 - MARIA MERCEDES RODRIGUEZ VERAS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15945 - PROF. JOSE ABRAHAM VERAS NUÑEZ;PÚBLICO;SECUNDARIO;19.378603,;-70.600877;244;09013401 - PROF. JOSE ABRAHAM VERAS NUÑEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15946 - CAIPI - PULU;PÚBLICO;INICIAL;19.393884,;-70.508215;256;09015797 - CAIPI - PULU;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;15947 - EL CAIMITO - LA ROSARIO;PÚBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.394155,;-70.507803;605;09018679 - EL CAIMITO - LA ROSARIO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;16715 - CENTRO SALESIANO DON BOSCO;PÚBLICO;SECUNDARIO;19.391771,;-70.524808;369;09000411 - SALESIANO DON BOSCO;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;17014 - RADIO SANTA MARIA - PROF. AURA ESTELA NUÑEZ;SEMIOFICIAL;ADULTOS;19.4245,-7;0.5084;104;09008119 - PROF. AURA ESTELA NUÑEZ;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;17123 - ANDAMIOS;PRIVADO;INICIAL;19.395253,;-70.520187;62;09019694 - ANDAMIOS;ESPAILLAT;MOCA;20232024
06 - LA VEGA;0606 - MOCA;17210 - DULCE QUISQUEYA HERNANDEZ LEDESMA;PÚBLICO;ADULTOS;19.347746,;-70.482028;128;09033113 - PROF. MARIA ALTAGRACIA HOLGUIN MORA;ESPAILLAT;CAYETANO GERMOSÉN;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01472 - LUIS CONRADO DEL CASTILLO;PÚBLICO;PRIMARIO;19.6313,-7;0.2829;297;09014917 - LUIS CONRADO DEL CASTILLO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01473 - BERNAVELA JORGE CLASSE;PÚBLICO;PRIMARIO - SECUNDARIO;19.6012,-7;0.2686;36;09015318 - BERNAVELA JORGE CLASSE;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01474 - LA BATATA;PÚBLICO;INICIAL - PRIMARIO;19.5874,-7;0.2748;6;09015412 - LA BATATA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01475 - PROF. BAUDILIA LOPEZ;PÚBLICO;INICIAL - PRIMARIO;19.5864,-7;0.2287;60;09015516 - PROF. BAUDILIA LOPEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01476 - RIO PIEDRA;PÚBLICO;INICIAL - PRIMARIO;19.6022,-7;0.2115;13;09015714 - RIO PIEDRA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01477 - LA CIGUA;PÚBLICO;PRIMARIO;19.606237,;-70.235698;6;09015818 - LA CIGUA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01478 - LA HOYA ABAJO;PÚBLICO;INICIAL - PRIMARIO;19.620307,;-70.273453;168;09016011 - LA HOYA ABAJO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01479 - 30 DE MARZO;PÚBLICO;INICIAL - PRIMARIO;19.596202,;-70.24774;164;09016219 - 30 DE MARZO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01480 - ELSA MARIA PEREZ;PÚBLICO;INICIAL - PRIMARIO;19.612898,;-70.261553;39;09016417 - ELSA MARIA PEREZ;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01481 - PROF. LEONIDAS TEJADA;PÚBLICO;INICIAL - PRIMARIO;19.5648,-7;0.2706;168;09016511 - PROF. ESTEBAN MORALES NUÑEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01482 - LA VEREDA;PÚBLICO;INICIAL - PRIMARIO;19.5684,-7;0.2405;23;09016813 - LA VEREDA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01483 - JAGUA CLARA;PÚBLICO;INICIAL - PRIMARIO;19.5528,-7;0.2161;30;09016917 - JAGUA CLARA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01485 - LA SABANETA;PÚBLICO;INICIAL - PRIMARIO;19.5218,-7;0.2195;9;09017110 - LA SABANETA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01486 - PROF. TEOFILO CEBALLOS;PÚBLICO;INICIAL - PRIMARIO;19.562225,;-70.252932;16;09017214 - PROF. TEOFILO CEBALLOS;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01487 - EL HIGUERO;PÚBLICO;INICIAL - PRIMARIO;19.5406,-7;0.2701;17;09017318 - EL HIGUERO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01489 - LA JAGUITA;PÚBLICO;INICIAL - PRIMARIO;19.622336,;-70.291397;19;09017912 - LA JAGUITA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01490 - EL BARRITO;PÚBLICO;PRIMARIO;19.599892,;-70.305385;6;09018011 - EL BARRITO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01491 - EL JOBO;PÚBLICO;INICIAL - PRIMARIO;19.578701,;-70.324042;45;09018219 - EL JOBO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01492 - EL ANON ABAJO;PÚBLICO;PRIMARIO;19.6024,-7;0.2829;4;09018313 - EL ANON ABAJO;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01493 - MAXIMO MEJIA ALMONTE;PÚBLICO;INICIAL - PRIMARIO;19.5555,-7;0.2819;46;09018615 - MAXIMO MEJIA ALMONTE;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01494 - EL ANON ARRIBA;PÚBLICO;INICIAL - PRIMARIO;19.5866,-7;0.2851;14;09019110 - EL ANON ARRIBA;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01495 - LAS YAGUAS;PÚBLICO;INICIAL - PRIMARIO;19.610997,;-70.175809;196;09019214 - LAS YAGUAS;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01496 - SILVESTRE ANTONIO GUZMAN FERNANDEZ;PÚBLICO;INICIAL - PRIMARIO;19.5972,-7;0.1124;56;09019318 - SILVESTRE ANTONIO GUZMAN FERNANDEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20232024
